ID,Mockup ID,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Created on,Mockup version,Quantity,Manufacturing shipment ID,Finishing item ID,Manufacturing ID,Vendor ID,Finisher ID,Production deadline,Product info ID,Paired SKU,Kit number,Bundle ID
60118,,2023-11-08T00:18:55.411Z,2023-11-08T18:23:57.158Z,98955,,,2023-11-08,,25,24452,,53486,11,3,2023-11-09,35,,3,41847
60120,,2023-11-08T00:18:55.434Z,2023-11-08T18:23:57.503Z,98955,,,2023-11-08,,16,24453,,53486,11,3,2023-11-09,35,,2,41843
60139,175175,2023-11-08T00:24:06.659Z,2023-11-08T00:24:07.445Z,,,,2023-11-08,1,50,24457,,53413,1,3,2023-11-09,2,,1,41781
60140,,2023-11-08T00:24:06.664Z,2023-11-08T00:24:07.565Z,89405,,,2023-11-08,,50,24457,,53414,11,3,2023-11-09,35,,1,41781
60130,,2023-11-08T00:18:55.516Z,2023-11-08T18:23:58.328Z,98955,,,2023-11-08,,61,24454,,53486,11,3,2023-11-09,35,,2,41847
60142,,2023-11-08T01:11:20.548Z,2023-11-08T01:11:21.231Z,78471,,,2023-11-08,,150,24458,,53418,11,3,2023-11-10,35,,1,41823
60143,150710,2023-11-08T01:11:20.554Z,2023-11-08T01:11:21.352Z,,,,2023-11-08,1,150,24458,,53419,1,3,2023-11-14,113,,2,41824
60144,,2023-11-08T01:11:20.559Z,2023-11-08T01:11:21.444Z,78471,,,2023-11-08,,150,24458,,53418,11,3,2023-11-10,35,,2,41824
60145,150701,2023-11-08T01:11:20.564Z,2023-11-08T01:11:21.580Z,,,,2023-11-08,2,150,24458,,53420,1,3,2023-11-14,114,,3,41825
60146,,2023-11-08T01:11:20.568Z,2023-11-08T01:11:21.655Z,78471,,,2023-11-08,,150,24458,,53418,11,3,2023-11-10,35,,3,41825
60149,37749,2023-11-08T04:44:56.532Z,2023-11-08T04:44:57.108Z,,,,2023-11-08,1,60,24460,,53422,1,3,2023-11-09,2,,1,41873
60151,37764,2023-11-08T04:44:56.550Z,2023-11-08T04:44:57.343Z,,,,2023-11-08,1,60,24460,,53424,1,3,2023-11-09,2,,2,41874
60152,,2023-11-08T04:44:56.565Z,2023-11-08T04:44:57.419Z,22103,,,2023-11-08,,60,24460,,53423,11,3,2023-11-09,35,,2,41874
60113,197320,2023-11-08T00:18:55.379Z,2023-11-08T13:35:49.922Z,,,,2023-11-08,6,25,24452,,53430,1,3,2023-11-13,2,,2,41843
60115,197324,2023-11-08T00:18:55.388Z,2023-11-08T13:35:50.171Z,,,,2023-11-08,12,25,24452,,53429,1,3,2023-11-13,2,,1,41845
60119,197320,2023-11-08T00:18:55.430Z,2023-11-08T13:35:50.711Z,,,,2023-11-08,6,16,24453,,53433,1,3,2023-11-10,2,,2,41843
60121,197324,2023-11-08T00:18:55.439Z,2023-11-08T13:35:50.928Z,,,,2023-11-08,12,17,24453,,53434,1,3,2023-11-10,2,,1,41845
60123,197325,2023-11-08T00:18:55.458Z,2023-11-08T13:35:51.197Z,,,,2023-11-08,2,17,24453,,53435,1,3,2023-11-10,2,,3,41847
60125,197320,2023-11-08T00:18:55.482Z,2023-11-08T13:35:51.534Z,,,,2023-11-08,6,61,24454,,53430,1,3,2023-11-13,2,,2,41843
60122,,2023-11-08T00:18:55.452Z,2023-11-08T18:23:57.839Z,98955,,,2023-11-08,,17,24453,,53486,11,3,2023-11-09,35,,1,41845
60124,,2023-11-08T00:18:55.463Z,2023-11-08T18:23:58.163Z,98955,,,2023-11-08,,17,24453,,53486,11,3,2023-11-09,35,,3,41847
60127,197324,2023-11-08T00:18:55.493Z,2023-11-08T13:35:51.858Z,,,,2023-11-08,12,62,24454,,53429,1,3,2023-11-13,2,,1,41845
60129,197325,2023-11-08T00:18:55.511Z,2023-11-08T13:35:52.113Z,,,,2023-11-08,2,61,24454,,53431,1,3,2023-11-13,2,,3,41847
60131,197320,2023-11-08T00:18:55.535Z,2023-11-08T13:35:52.219Z,,,,2023-11-08,6,23,24455,,53430,1,3,2023-11-13,2,,2,41843
60133,197324,2023-11-08T00:18:55.545Z,2023-11-08T13:35:52.628Z,,,,2023-11-08,12,24,24455,,53429,1,3,2023-11-13,2,,1,41845
60135,197325,2023-11-08T00:18:55.561Z,2023-11-08T13:35:52.876Z,,,,2023-11-08,2,23,24455,,53431,1,3,2023-11-13,2,,3,41847
60184,188995,2023-11-08T16:41:50.432Z,2023-11-08T16:41:51.383Z,,,,2023-11-08,1,120,24472,,53474,4,7,2023-11-09,2,,1,41884
60155,,2023-11-08T14:13:11.239Z,2023-11-08T14:13:11.239Z,,,,2023-11-08,,100,24461,4,,,,,,,1,41707
60157,,2023-11-08T14:13:11.247Z,2023-11-08T14:13:11.247Z,,,,2023-11-08,,100,24461,4,,,,,,,2,41709
60159,,2023-11-08T14:13:11.258Z,2023-11-08T14:13:11.258Z,,,,2023-11-08,,60,24461,4,,,,,,,3,41708
60170,,2023-11-08T15:37:27.598Z,2023-11-08T15:55:39.998Z,95013,,,2023-11-08,,157,24466,,53457,11,3,2023-11-09,33,,1,41880
60173,199683,2023-11-08T15:55:25.276Z,2023-11-08T15:56:07.046Z,,,,2023-11-08,1,80,24467,,53458,1,3,2023-11-08,2,,1,41883
60154,43612,2023-11-08T14:13:11.233Z,2023-11-08T14:19:14.408Z,,,,2023-11-08,1,100,24461,,53437,1,3,2023-11-10,2,,1,41707
60156,111623,2023-11-08T14:13:11.242Z,2023-11-08T14:19:14.499Z,,,,2023-11-08,1,100,24461,,53438,1,3,2023-11-10,114,,2,41709
60158,43578,2023-11-08T14:13:11.249Z,2023-11-08T14:19:14.587Z,,,,2023-11-08,1,60,24461,,53439,1,3,2023-11-10,2,,3,41708
60176,194696,2023-11-08T16:10:34.076Z,2023-11-08T16:10:34.402Z,,,,2023-11-08,1,140,24468,,53464,10,8,2023-11-07,120,,1,
60188,194418,2023-11-08T18:14:36.845Z,2023-11-14T19:46:51.681Z,,,,2023-11-08,1,280,24474,,53960,3,2,2023-11-13,2,,1,41903
60177,,2023-11-08T16:10:34.097Z,2023-11-08T16:10:34.510Z,98019,,,2023-11-08,,140,24468,,53465,10,8,2023-10-24,121,,1,
60153,,2023-11-08T13:55:55.640Z,2023-11-13T21:40:57.425Z,100050,,,2023-11-08,,652,24416,,53859,6,3,2023-11-13,35,,1,
60192,199999,2023-11-08T18:27:18.779Z,2023-11-09T17:23:16.962Z,,,,2023-11-08,1,194,24476,,53581,1,3,2023-11-13,114,,1,41906
60162,199559,2023-11-08T14:29:31.559Z,2023-11-09T15:26:48.269Z,,,,2023-11-08,1,300,24463,,53554,1,3,2023-11-10,2,,1,41852
60208,,2023-11-08T19:55:38.001Z,2023-11-08T19:55:46.570Z,90954,,,2023-11-08,,20,24483,,53503,11,3,2023-11-08,35,,1,
60181,,2023-11-08T16:32:51.558Z,2023-11-08T16:32:52.128Z,59395,,,2023-11-08,,160,24470,,53472,11,3,2023-11-09,35,,1,41888
60189,,2023-11-08T18:14:36.851Z,2023-11-14T19:46:52.278Z,59121,,,2023-11-08,,280,24474,,53961,11,2,2023-11-09,35,,1,41903
60168,178416,2023-11-08T15:37:27.587Z,2023-11-08T15:55:38.540Z,,,,2023-11-08,2,157,24466,,53453,1,3,2023-11-10,114,,2,41881
60160,176028,2023-11-08T14:21:55.711Z,2023-11-08T15:10:21.855Z,,,,2023-11-08,1,200,24462,,53444,4,7,2023-11-08,2,,1,41832
60161,,2023-11-08T14:21:55.717Z,2023-11-08T15:10:21.956Z,89803,,,2023-11-08,,200,24462,,53445,11,7,2023-11-09,35,,1,41832
60166,151155,2023-11-08T15:09:47.235Z,2023-11-08T15:14:48.056Z,,,,2023-11-08,1,2,24465,,53446,3,2,2023-11-15,114,,1,41839
60167,,2023-11-08T15:09:47.241Z,2023-11-08T15:14:48.159Z,78626,,,2023-11-08,,2,24465,,53447,11,2,2023-11-13,35,,1,41839
60169,178422,2023-11-08T15:37:27.593Z,2023-11-08T15:55:38.905Z,,,,2023-11-08,2,157,24466,,53454,1,3,2023-11-10,114,,3,41879
60171,178975,2023-11-08T15:37:27.603Z,2023-11-08T15:55:39.233Z,,,3106,2023-11-08,1,79,24466,,53455,1,3,2023-11-10,114,551178974v1,1,
60172,178974,2023-11-08T15:37:27.608Z,2023-11-08T15:55:39.522Z,,,3106,2023-11-08,1,79,24466,,53456,1,3,2023-11-10,114,551178975v1,1,41880
60163,,2023-11-08T14:29:31.564Z,2023-11-09T15:26:48.782Z,99834,,,2023-11-08,,300,24463,,53555,11,3,2023-11-09,35,,1,41852
60187,,2023-11-08T16:51:08.544Z,2023-11-08T17:53:15.370Z,98539,,,2023-11-08,,120,24473,,53480,11,7,2023-11-09,35,,1,41890
60126,,2023-11-08T00:18:55.488Z,2023-11-08T18:23:58.725Z,98955,,,2023-11-08,,62,24454,,53486,11,3,2023-11-09,35,,1,41843
60180,190357,2023-11-08T16:32:51.553Z,2023-11-08T16:32:52.041Z,,,,2023-11-08,9,160,24470,,53471,1,3,2023-11-09,2,,1,41888
60128,,2023-11-08T00:18:55.506Z,2023-11-08T18:23:59.265Z,98955,,,2023-11-08,,61,24454,,53486,11,3,2023-11-09,35,,3,41845
60178,195827,2023-11-08T16:19:50.895Z,2023-11-08T17:53:58.167Z,,,,2023-11-08,2,750,24469,,53481,4,7,2023-11-10,2,,1,41376
60132,,2023-11-08T00:18:55.540Z,2023-11-08T18:23:59.912Z,98955,,,2023-11-08,,23,24455,,53486,11,3,2023-11-09,35,,2,41843
60185,,2023-11-08T16:41:50.437Z,2023-11-08T16:41:50.437Z,,,,2023-11-08,,120,24472,4,,,,,,,1,41884
60179,,2023-11-08T16:19:50.900Z,2023-11-08T17:53:58.587Z,98790,,,2023-11-08,,750,24469,,53482,6,7,2023-11-09,35,,1,41376
60186,195150,2023-11-08T16:51:08.528Z,2023-11-08T16:51:09.155Z,,,,2023-11-08,1,120,24473,,53475,4,7,2023-11-09,2,,1,41890
60134,,2023-11-08T00:18:55.557Z,2023-11-08T18:24:00.400Z,98955,,,2023-11-08,,24,24455,,53486,11,3,2023-11-09,35,,1,41845
60182,92083,2023-11-08T16:40:25.647Z,2023-11-08T17:52:35.135Z,,,,2023-11-08,1,200,24471,,53478,1,3,2023-11-17,113,,1,41887
60136,,2023-11-08T00:18:55.566Z,2023-11-08T18:24:00.808Z,98955,,,2023-11-08,,23,24455,,53486,11,3,2023-11-09,35,,3,41847
60175,,2023-11-08T16:08:44.830Z,2023-11-08T18:53:23.182Z,100044,,,2023-11-08,,1000,24429,,53495,6,3,2023-11-13,32,,1,
60190,194418,2023-11-08T18:14:36.889Z,2023-11-08T18:14:37.649Z,,,,2023-11-08,1,80,24475,,53484,3,2,2023-11-10,2,,1,41903
60183,,2023-11-08T16:40:25.654Z,2023-11-13T13:32:11.170Z,51146,,,2023-11-08,,200,24471,,53692,11,3,2023-11-13,35,,1,41887
60174,,2023-11-08T15:59:25.757Z,2023-11-09T19:52:56.891Z,,30439,,2023-11-08,,80,24467,,53618,9,3,2023-11-09,65,,1,
60221,192739,2023-11-08T20:48:39.869Z,2023-11-08T21:14:47.832Z,,,,2023-11-08,1,1,24386,,53516,10,8,2023-11-07,120,,1,
60194,41447,2023-11-08T18:35:41.136Z,2023-11-08T18:35:41.692Z,,,,2023-11-08,1,360,24477,,53489,3,2,2023-11-10,2,,1,41882
60195,,2023-11-08T18:35:41.144Z,2023-11-08T18:35:41.797Z,24863,,,2023-11-08,,360,24477,,53490,11,2,2023-11-09,35,,1,41882
60196,199727,2023-11-08T18:41:17.663Z,2023-11-08T18:41:18.147Z,,,3445,2023-11-08,1,65,24478,,53491,4,7,2023-11-10,2,106199728v1,1,
60197,199728,2023-11-08T18:41:17.668Z,2023-11-08T18:41:18.249Z,,,3445,2023-11-08,1,65,24478,,53492,4,7,2023-11-10,2,106199727v1,1,41902
60198,199730,2023-11-08T18:41:17.673Z,2023-11-08T18:41:18.349Z,,,3446,2023-11-08,1,65,24478,,53493,4,7,2023-11-10,114,551199733v1,2,
60199,199733,2023-11-08T18:41:17.678Z,2023-11-08T18:41:18.449Z,,,3446,2023-11-08,1,65,24478,,53494,4,7,2023-11-10,114,551199730v1,2,41901
60200,199098,2023-11-08T18:56:18.724Z,2023-11-08T18:56:19.301Z,,,,2023-11-08,1,300,24479,,53496,3,2,2023-11-09,2,,1,41900
60201,,2023-11-08T18:56:18.730Z,2023-11-08T18:56:19.396Z,100063,,,2023-11-08,,300,24479,,53497,11,2,2023-11-09,35,,1,41900
60202,199638,2023-11-08T19:06:15.299Z,2023-11-08T19:06:15.801Z,,,,2023-11-08,2,128,24480,,53498,1,3,2023-11-09,2,,1,41916
60203,,2023-11-08T19:06:15.305Z,2023-11-08T19:06:15.892Z,100086,,,2023-11-08,,128,24480,,53499,11,3,2023-11-09,35,,1,41916
60191,,2023-11-08T18:14:36.899Z,2023-11-14T19:46:52.746Z,59121,,,2023-11-08,,80,24475,,53961,11,2,2023-11-09,35,,1,41903
60204,155551,2023-11-08T19:23:28.806Z,2023-11-08T19:23:29.380Z,,,,2023-11-08,3,50,24481,,53500,3,2,2023-11-09,2,,1,41891
60205,,2023-11-08T19:23:28.811Z,2023-11-08T19:23:29.487Z,81661,,,2023-11-08,,50,24481,,53501,11,2,2023-11-09,35,,1,41891
60206,155551,2023-11-08T19:23:28.833Z,2023-11-08T19:23:29.581Z,,,,2023-11-08,3,200,24482,,53500,3,2,2023-11-09,2,,1,41891
60207,,2023-11-08T19:23:28.838Z,2023-11-08T19:23:29.685Z,81661,,,2023-11-08,,200,24482,,53501,11,2,2023-11-09,35,,1,41891
60264,,2023-11-09T13:21:03.433Z,2023-11-09T13:21:03.433Z,,,,2023-11-09,,60,24508,4,,,,,,,1,41937
60297,13785,2023-11-09T16:56:11.395Z,2023-11-09T16:56:12.004Z,,,,2023-11-09,1,200,24524,,53573,1,3,2023-11-10,2,,1,41959
60263,150303,2023-11-09T13:21:03.419Z,2023-11-09T13:21:03.900Z,,,,2023-11-09,1,60,24508,,53545,3,2,2023-11-10,2,,1,41937
60292,200169,2023-11-09T16:47:25.642Z,2023-11-09T16:47:26.295Z,,,,2023-11-09,1,140,24522,,53568,1,3,2023-11-13,114,,1,41943
60293,,2023-11-09T16:47:25.646Z,2023-11-09T16:47:26.384Z,100144,,,2023-11-09,,140,24522,,53569,11,3,2023-11-10,35,,1,41943
60296,,2023-11-09T16:48:27.888Z,2023-11-09T16:48:27.888Z,,,,2023-11-09,,300,24523,2,,,,,,,1,41568
60282,185708,2023-11-09T16:00:30.295Z,2023-11-09T16:00:30.880Z,,,,2023-11-09,4,5,24517,,53562,3,2,2023-11-10,9,,1,41869
60283,,2023-11-09T16:00:30.300Z,2023-11-09T16:00:30.973Z,89121,,,2023-11-09,,5,24517,,53563,11,2,2023-11-10,35,,1,41869
60284,185708,2023-11-09T16:00:30.320Z,2023-11-09T16:00:31.052Z,,,,2023-11-09,4,95,24518,,53562,3,2,2023-11-10,9,,1,41869
60285,,2023-11-09T16:00:30.325Z,2023-11-09T16:00:31.164Z,89121,,,2023-11-09,,95,24518,,53563,11,2,2023-11-10,35,,1,41869
60268,,2023-11-09T14:55:27.432Z,2023-11-17T20:44:43.651Z,99922,,,2023-11-09,,175,24510,,54291,11,3,2023-11-14,35,,1,41945
60279,,2023-11-09T15:29:30.944Z,2023-11-29T17:55:18.136Z,81840,,,2023-11-09,,100,24515,,55053,11,7,2023-09-27,35,,1,
60267,198454,2023-11-09T14:55:27.427Z,2023-11-17T18:38:45.495Z,,,,2023-11-09,5,175,24510,,54281,1,3,2023-11-22,9,,1,41945
60272,,2023-11-09T15:07:57.675Z,2023-11-09T15:07:57.675Z,,,,2023-11-09,,360,24512,4,,,,,,,1,41954
60271,152749,2023-11-09T15:07:57.669Z,2023-11-09T15:07:58.217Z,,,,2023-11-09,5,360,24512,,53550,1,3,2023-11-13,2,,1,41954
60275,,2023-11-09T15:08:20.391Z,2023-11-09T15:08:20.391Z,,,,2023-11-09,,240,24513,4,,,,,,,1,41947
60298,,2023-11-09T16:56:11.403Z,2023-11-09T16:56:12.100Z,60838,,,2023-11-09,,200,24524,,53574,11,3,2023-11-10,35,,1,41959
60273,198566,2023-11-09T15:08:20.379Z,2023-11-09T15:08:21.021Z,,,3436,2023-11-09,2,120,24513,,53551,3,2,2023-11-10,2,101198565v2,1,
60274,198565,2023-11-09T15:08:20.386Z,2023-11-09T15:08:21.135Z,,,3436,2023-11-09,2,120,24513,,53552,3,2,2023-11-10,2,101198566v2,1,41947
60277,,2023-11-09T15:14:05.209Z,2023-11-09T15:14:05.209Z,,,,2023-11-09,,60,24514,4,,,,,,,1,41842
60307,,2023-11-09T17:23:17.334Z,2023-11-15T19:18:38.913Z,100094,,,2023-11-09,,194,24476,,54067,11,3,2023-11-10,35,,1,
60260,,2023-11-09T00:44:12.846Z,2023-11-09T15:44:42.488Z,99101,,,2023-11-09,,500,24506,,53559,6,3,2023-11-02,31,,1,
60259,195724,2023-11-09T00:44:12.835Z,2023-11-09T00:44:13.328Z,,,,2023-11-09,2,500,24506,,53540,1,3,2023-11-09,114,,1,
60393,,2023-11-09T23:47:41.235Z,2023-11-09T23:47:41.800Z,65566,,,2023-11-09,,250,24567,,53666,11,3,2023-11-13,35,,1,42018
60392,123274,2023-11-09T23:47:41.230Z,2023-11-09T23:47:41.652Z,,,,2023-11-09,2,250,24567,,53665,1,3,2023-11-15,114,,1,42018
60391,,2023-11-09T23:45:07.386Z,2023-11-09T23:45:08.017Z,99570,,,2023-11-09,,150,24566,,53663,11,3,2023-11-10,35,,1,41995
60390,198929,2023-11-09T23:45:07.381Z,2023-11-09T23:45:07.898Z,,,,2023-11-09,1,150,24566,,53662,1,3,2023-11-10,2,,1,41995
60389,,2023-11-09T23:06:59.196Z,2023-11-09T23:19:18.572Z,82517,,,2023-11-09,,60,24565,,53661,11,2,2023-11-10,35,,1,42028
60388,150553,2023-11-09T23:06:59.189Z,2023-11-09T23:19:18.478Z,,,,2023-11-09,4,60,24565,,53660,3,2,2023-11-10,2,,1,42028
60387,200348,2023-11-09T23:00:49.968Z,2023-11-09T23:19:12.265Z,,,3457,2023-11-09,1,30,24564,,53659,3,2,2023-11-10,2,101200350v1,1,42034
60386,200350,2023-11-09T23:00:49.963Z,2023-11-09T23:19:12.174Z,,,3457,2023-11-09,1,30,24564,,53658,3,2,2023-11-10,2,101200348v1,1,
60385,,2023-11-09T23:00:49.956Z,2023-11-09T23:19:12.078Z,100234,,,2023-11-09,,60,24564,,53657,11,2,2023-11-10,35,,1,42034
60384,,2023-11-09T22:49:47.751Z,2023-11-09T22:49:48.350Z,99241,,,2023-11-09,,120,24563,,53656,11,3,2023-11-10,35,,1,42008
60383,198205,2023-11-09T22:49:47.746Z,2023-11-09T22:49:48.256Z,,,,2023-11-09,1,120,24563,,53655,1,3,2023-11-13,2,,1,42008
60382,,2023-11-09T22:20:30.485Z,2023-11-09T22:20:31.092Z,99990,,,2023-11-09,,60,24562,,53650,11,2,2023-11-10,35,,1,42021
60381,199861,2023-11-09T22:20:30.479Z,2023-11-09T22:20:30.988Z,,,,2023-11-09,1,60,24562,,53649,3,2,2023-11-10,2,,1,42021
60374,,2023-11-09T22:07:45.746Z,2023-11-09T22:15:49.746Z,98520,,,2023-11-09,,480,24559,,53648,6,2,2023-11-10,35,,1,41993
60373,196374,2023-11-09T22:07:45.741Z,2023-11-09T22:15:49.622Z,,,,2023-11-09,1,480,24559,,53647,3,2,2023-11-13,2,,1,41993
60380,,2023-11-09T22:12:59.865Z,2023-11-09T22:13:00.660Z,100088,,,2023-11-09,,60,24561,,53645,11,2,2023-11-10,35,,2,42023
60379,200041,2023-11-09T22:12:59.860Z,2023-11-09T22:13:00.571Z,,,,2023-11-09,1,60,24561,,53646,3,2,2023-11-10,2,,2,42023
60378,,2023-11-09T22:12:59.856Z,2023-11-09T22:13:00.476Z,100088,,,2023-11-09,,240,24561,,53645,11,2,2023-11-10,35,,1,42022
60377,200038,2023-11-09T22:12:59.852Z,2023-11-09T22:13:00.388Z,,,,2023-11-09,1,240,24561,,53644,3,2,2023-11-10,2,,1,42022
60376,,2023-11-09T22:08:04.706Z,2023-11-09T22:08:05.364Z,69384,,,2023-11-09,,360,24560,,53643,11,3,2023-11-10,35,,1,41932
60375,199978,2023-11-09T22:08:04.701Z,2023-11-09T22:08:05.275Z,,,,2023-11-09,1,360,24560,,53642,1,3,2023-11-10,2,,1,41932
60371,189588,2023-11-09T22:04:06.165Z,2023-11-09T22:04:06.685Z,,,,2023-11-09,2,60,24558,,53641,3,2,2023-11-14,114,,1,42007
60372,,2023-11-09T22:04:06.170Z,2023-11-09T22:04:06.170Z,,,,2023-11-09,,60,24558,2,,,,,,,1,42007
60354,,2023-11-09T19:57:28.594Z,2023-11-10T16:23:41.574Z,100220,,,2023-11-09,,1095,24549,,53669,11,7,2023-11-14,35,,1,41853
60368,,2023-11-09T21:46:51.488Z,2023-11-09T21:46:52.031Z,100068,,,2023-11-09,,100,24556,,53632,11,2,2023-11-10,31,,1,41923
60367,200075,2023-11-09T21:46:51.483Z,2023-11-09T21:46:51.951Z,,,,2023-11-09,1,100,24556,,53631,3,2,2023-11-14,113,,1,41923
60366,,2023-11-09T21:42:44.263Z,2023-11-09T21:42:44.796Z,100237,,,2023-11-09,,120,24555,,53630,11,7,2023-11-10,35,,1,42009
60365,199755,2023-11-09T21:42:44.258Z,2023-11-09T21:42:44.700Z,,,,2023-11-09,1,120,24555,,53629,4,7,2023-11-10,2,,1,42009
60358,,2023-11-09T20:20:23.176Z,2023-11-09T20:20:23.180Z,99730,,,2023-11-09,,5,24551,,,11,2,2023-11-07,35,,1,
60352,,2023-11-09T19:57:28.585Z,2023-11-10T16:23:41.261Z,100220,,,2023-11-09,,1100,24549,,53669,11,7,2023-11-14,35,,2,41854
60353,152203,2023-11-09T19:57:28.590Z,2023-11-09T20:12:49.997Z,,,,2023-11-09,1,1095,24549,,53624,4,7,2023-11-20,114,,1,41853
60351,151791,2023-11-09T19:57:28.580Z,2023-11-09T20:12:49.794Z,,,,2023-11-09,2,1100,24549,,53623,4,7,2023-11-20,114,,2,41854
60350,,2023-11-09T19:57:28.560Z,2023-11-10T16:23:40.917Z,100220,,,2023-11-09,,180,24548,,53669,11,7,2023-11-14,35,,1,41853
60362,,2023-11-09T20:55:54.569Z,2023-11-09T20:55:54.569Z,,,,2023-11-09,,60,24553,2,,,,,,,1,41994
60355,172239,2023-11-09T20:15:04.045Z,2023-11-09T20:15:04.529Z,,,,2023-11-09,1,500,24550,,53625,1,3,2023-11-15,114,,1,41992
60356,,2023-11-09T20:15:04.052Z,2023-11-09T20:15:04.052Z,,,,2023-11-09,,500,24550,4,,,,,,,1,41992
60349,152203,2023-11-09T19:57:28.552Z,2023-11-09T20:12:49.582Z,,,,2023-11-09,1,180,24548,,53621,4,7,2023-11-17,114,,1,41853
60360,,2023-11-09T20:54:36.379Z,2023-11-09T20:54:36.940Z,51202,,,2023-11-09,,200,24552,,53627,11,3,2023-11-10,35,,1,42003
60359,91582,2023-11-09T20:54:36.373Z,2023-11-09T20:54:36.841Z,,,,2023-11-09,3,200,24552,,53626,1,3,2023-11-10,2,,1,42003
60357,199525,2023-11-09T20:20:23.169Z,2023-11-10T13:18:00.927Z,,,,2023-11-09,1,5,24551,,53301,3,2,2023-11-07,2,,1,
60344,,2023-11-09T19:21:47.129Z,2023-11-09T19:21:47.129Z,,,,2023-11-09,,60,24545,4,,,,,,,1,41990
60341,191635,2023-11-09T19:12:16.123Z,2023-11-09T19:12:16.698Z,,,,2023-11-09,2,60,24544,,53612,3,2,2023-11-10,2,,1,41982
60342,,2023-11-09T19:12:16.128Z,2023-11-09T19:12:16.128Z,,,,2023-11-09,,60,24544,4,,,,,,,1,41982
60334,,2023-11-09T18:15:18.769Z,2023-11-09T18:15:18.769Z,,,,2023-11-09,,60,24541,4,,,,,,,1,41968
60332,,2023-11-09T18:13:19.978Z,2023-11-09T18:13:20.801Z,96461,,,2023-11-09,,240,24540,,53604,11,2,2023-11-10,35,,1,41963
60331,192156,2023-11-09T18:13:19.967Z,2023-11-09T18:13:20.603Z,,,,2023-11-09,1,240,24540,,53603,3,2,2023-11-10,2,,1,41963
60340,,2023-11-09T18:55:38.929Z,2023-11-09T18:55:39.868Z,100162,,,2023-11-09,,60,24543,,53611,11,7,2023-11-10,31,,2,41972
60339,198872,2023-11-09T18:55:38.924Z,2023-11-09T18:55:39.773Z,,,,2023-11-09,1,60,24543,,53610,4,7,2023-11-14,2,,2,41972
60338,,2023-11-09T18:55:38.919Z,2023-11-09T18:55:39.662Z,100160,,,2023-11-09,,60,24543,,53609,11,7,2023-11-10,31,,1,41971
60322,,2023-11-09T17:51:51.556Z,2023-11-09T18:12:27.078Z,,30153,,2023-11-09,,120,24531,,53602,1,3,2023-11-16,51,,1,
60329,190885,2023-11-09T18:11:51.321Z,2023-11-09T18:12:13.461Z,,,,2023-11-09,2,100,24539,,53600,4,7,2023-11-10,2,,1,41991
60337,198856,2023-11-09T18:55:38.915Z,2023-11-09T18:55:39.535Z,,,,2023-11-09,1,60,24543,,53608,4,7,2023-11-14,114,,1,41971
60330,,2023-11-09T18:11:51.336Z,2023-11-09T18:11:51.336Z,,,,2023-11-09,,100,24539,4,,,,,,,1,41991
60328,,2023-11-09T18:07:39.664Z,2023-11-09T18:07:40.594Z,84731,,,2023-11-09,,500,24538,,53598,11,3,2023-11-13,35,,2,41940
60327,200153,2023-11-09T18:07:39.658Z,2023-11-09T18:07:40.513Z,,,,2023-11-09,1,500,24538,,53599,1,3,2023-11-15,2,,2,41940
60326,,2023-11-09T18:07:39.649Z,2023-11-09T18:07:40.409Z,84731,,,2023-11-09,,500,24538,,53598,11,3,2023-11-13,35,,1,41894
60325,199945,2023-11-09T18:07:39.643Z,2023-11-09T18:07:40.289Z,,,,2023-11-09,1,500,24538,,53597,1,3,2023-11-15,2,,1,41894
60343,135575,2023-11-09T19:21:47.123Z,2023-11-09T19:49:22.955Z,,,,2023-11-09,3,60,24545,,53617,3,2,2023-11-14,113,,1,41990
60348,,2023-11-09T19:42:04.194Z,2023-11-09T19:42:04.873Z,99193,,,2023-11-09,,60,24547,,53616,11,2,2023-11-10,35,,1,41997
60347,199669,2023-11-09T19:42:04.189Z,2023-11-09T19:42:04.753Z,,,,2023-11-09,2,60,24547,,53615,3,2,2023-11-10,2,,1,41997
60321,,2023-11-09T17:51:07.027Z,2023-11-09T17:56:29.681Z,95897,,,2023-11-09,,300,24536,,53596,11,2,2023-11-10,35,,1,41969
60320,193278,2023-11-09T17:51:07.021Z,2023-11-09T17:56:29.590Z,,,,2023-11-09,5,300,24536,,53595,3,2,2023-11-13,2,,1,41969
60324,,2023-11-09T17:54:14.113Z,2023-11-09T17:54:14.748Z,99497,,,2023-11-09,,120,24537,,53592,11,3,2023-11-10,35,,1,41986
60323,199983,2023-11-09T17:54:14.108Z,2023-11-09T17:54:14.659Z,,,,2023-11-09,2,120,24537,,53591,1,3,2023-11-10,2,,1,41986
60336,,2023-11-09T18:22:03.407Z,2023-11-09T18:23:34.577Z,91698,,,2023-11-09,,30,24542,,53607,11,2,2023-11-14,35,,1,41962
60335,180596,2023-11-09T18:22:03.400Z,2023-11-09T18:23:34.463Z,,,,2023-11-09,1,30,24542,,53606,3,2,2023-11-16,2,,1,41962
60346,,2023-11-09T19:35:07.313Z,2023-11-09T19:35:07.969Z,95081,,,2023-11-09,,120,24546,,53614,11,3,2023-11-10,35,,1,41966
60317,,2023-11-09T17:49:44.076Z,2023-11-09T17:51:02.775Z,85562,,,2023-11-09,,30,24534,,53590,11,2,2023-11-14,35,,1,41988
